Gene,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111
ZNF540,0.0016425303,0.0011978456,0.0013282836,0.00256138,0.002070191,0.0014472496,0.0017876711,0.0016689734,0.001922571,0.0016177864,0.0019960266,0.0016333782,0.0027779052,0.0019697023,0.00107093,0.0015643716,0.0014618667,0.0009942205,0.0011772942,0.0019865732,0.00084870664,0.002367864,0.0018958092,0.0024476524,0.0026091812,0.0017951815,0.0018921435,0.001892712,0.0014541697,0.0015447004,0.0023712052,0.00249083,0.0023401873,0.0016937433,0.0024801174,0.0019580147,0.0017492918,0.0017673429,0.0021272125,0.0019617435,0.001755954,0.002281524,0.0018094503,0.001206604,0.001520622,0.0023304755,0.0025970298,0.001987078,0.001963605,0.0016708127,0.00090557884,0.0015923639,0.0011291164,0.0020368006,0.00083725597,0.0007561568,0.002097187,0.0011837028,0.0015962352,0.0018676176,0.0018688132,0.0017148914,0.001904048,0.0024808245,0.0022305173,0.0022244456,0.0020913822,0.0021877924,0.0024615752,0.0016858606,0.002414924,0.001184857,0.0025429346,0.0036552686,0.001790173,0.0022904568,0.0028467176,0.001500212,0.0027478195,0.0018773668,0.0018656978,0.0014784437,0.0013652586,0.0039930833,0.0027997424,0.0021832401,0.0015475461,0.0022331509,0.003620226,0.0021573182,0.0010994796,0.001458722,0.0018130197,0.0025316887,0.0025986475,0.0028525537,0.0029495494,0.0015826739,0.0020130798,0.0033647232,0.0040327613,0.0027034287,0.0041379463,0.0024303913,0.0027938543,0.0020216152,0.0024934611,0.0020553367,0.0015441207,0.0015427107,0.0018285712
ZNF547,0.0012588126,0.0012397771,0.0014385836,0.0014699512,0.0015645304,0.0011161378,0.0018871415,0.0016861875,0.0013259124,0.0023029423,0.0019452642,0.0011777662,0.0016827529,0.0018815194,0.0018195315,0.0016758922,0.0015312824,0.0016307795,0.001499064,0.0013134996,0.0018598501,0.002174577,0.001997186,0.0021815675,0.0022602652,0.0018193207,0.0026873318,0.0016210277,0.0016339279,0.0010470216,0.0020377242,0.0019235263,0.004177507,0.0021877794,0.0012948773,0.00245415,0.0016445185,0.0018498382,0.0024018264,0.0022791477,0.0022758301,0.0030775848,0.0022245198,0.002632379,0.0022259164,0.0023922832,0.0016723835,0.0014809392,0.003462169,0.0029338892,0.0017583543,0.001350905,0.0018739436,0.0019534915,0.0015627348,0.0014941395,0.002362242,0.0027942099,0.0014638965,0.0027539239,0.001586652,0.0015835621,0.0016298288,0.0017793587,0.001783988,0.0017308246,0.0015582801,0.0017940175,0.001478609,0.0034840612,0.0021618097,0.0011352248,0.003144104,0.0020781187,0.0018797842,0.0018842913,0.001190878,0.0012079572,0.0020152847,0.0024468305,0.0017745391,0.0011023987,0.0018734926,0.0017875677,0.0029330847,0.0036140697,0.0013078137,0.0015745366,0.002551726,0.0043133087,0.0021604071,0.0017919835,0.0017395677,0.0025435225,0.003323617,0.0024891684,0.002172962,0.0018697595,0.0038185585,0.0013227543,0.0018072804,0.002376279,0.0033212723,0.002337927,0.0018933914,0.0014725105,0.0016703068,0.0019661756,0.0015674239,0.0021853573,0.0025404126
ZNF557,0.0016561699,0.0021238301,0.0015734747,0.0020687243,0.0018164247,0.0018460217,0.002116749,0.00203407,0.0017378475,0.0020352383,0.0018809581,0.0020687066,0.0019074038,0.0015135522,0.0015713061,0.001960064,0.0016335783,0.0019430254,0.001869691,0.0020562068,0.0015238224,0.0017139814,0.0023028932,0.0018295696,0.0016287373,0.0015450603,0.0018636027,0.0017502652,0.0022473529,0.0018106462,0.0024868294,0.0023051167,0.0018453106,0.0018790325,0.0017971505,0.001970154,0.0024108004,0.001796232,0.0021730885,0.002202784,0.0018635084,0.0020732295,0.0022671511,0.0017281296,0.0021019555,0.0020354984,0.0021293282,0.0022424695,0.0021722764,0.0022007707,0.0020329938,0.0015902552,0.0013346636,0.002072893,0.0016311839,0.0020096882,0.0019381505,0.0016940098,0.0026836004,0.0020693005,0.0016515865,0.0018777819,0.0019027164,0.0020782992,0.0021702924,0.0018050085,0.001953171,0.0024595382,0.0019896377,0.0016631611,0.0015191125,0.0020653417,0.0028004525,0.0027494105,0.0018671249,0.0016997367,0.0019952126,0.0018379376,0.0020656884,0.0020788622,0.0024031815,0.002227562,0.0017592165,0.0023219732,0.0021199815,0.0021718557,0.001689133,0.0030374397,0.0022456583,0.002297394,0.0021054845,0.0017340629,0.0018168421,0.0021781032,0.0018968172,0.0025159968,0.002658241,0.0017632864,0.0028772964,0.002603283,0.0020310734,0.002131801,0.002425356,0.002155386,0.0020924313,0.0016915493,0.0016458551,0.0021400263,0.0021995723,0.002117385,0.0018328668
ZNF568,0.0016967835,0.0014265659,0.001295931,0.002174796,0.0019271474,0.0019806179,0.0023092127,0.0015918402,0.0023773594,0.0020678479,0.0017275909,0.0013154374,0.0021274672,0.0023285085,0.0014016853,0.0019933092,0.0017284,0.0014994568,0.0014167697,0.0022308235,0.0017396931,0.0021892178,0.0019708588,0.0019520399,0.0021124256,0.0014060674,0.0016816735,0.0020416253,0.0019242017,0.0018526869,0.0021843305,0.0017971316,0.0026361665,0.0027586045,0.0017721328,0.002009718,0.0018206557,0.0016389027,0.0021649902,0.002177846,0.0022703046,0.0023531266,0.0015546517,0.0016589483,0.001656204,0.0021917643,0.0019889968,0.0020192056,0.0025877545,0.0018508742,0.0009902372,0.0014575333,0.0015748626,0.002167302,0.0015918924,0.0010688098,0.0016020616,0.001792234,0.0017031077,0.0020274026,0.0016363569,0.0017763121,0.0021483647,0.0016834193,0.0018725417,0.002487369,0.0020563612,0.0021293652,0.0020007798,0.0019198026,0.0022863452,0.0009952541,0.0023750071,0.0035760535,0.0019162741,0.0020534098,0.0018370196,0.0019928738,0.0018782497,0.0020568476,0.0022439233,0.0016070256,0.0018904561,0.0022554349,0.0023467185,0.0024877202,0.0018531887,0.0022827669,0.0036211133,0.002965942,0.0022623423,0.0020474691,0.0018059368,0.0030334322,0.0023454188,0.0026729424,0.0026596715,0.0014964448,0.0024279426,0.002427335,0.0024051627,0.0023233844,0.003191391,0.0027295435,0.0019691247,0.0017337787,0.0020943738,0.001744859,0.0019451096,0.0016935284,0.0016854474
ZNF569,0.001909109,0.0017131512,0.001690701,0.002286055,0.0018429699,0.001879409,0.0018148333,0.0015063782,0.002220746,0.002038011,0.001995621,0.001182999,0.0017624518,0.00203631,0.001963481,0.0014100029,0.0013621191,0.0017075484,0.0014298349,0.0015769682,0.0011754273,0.0017751098,0.002152891,0.0021055015,0.0021301873,0.0018275287,0.0017960314,0.0023174384,0.002250818,0.0015555933,0.0020035356,0.0018859362,0.0026356396,0.0018761829,0.0018021765,0.00274416,0.0015287808,0.0018312882,0.0023644194,0.001875011,0.0019601153,0.0021516646,0.0019011918,0.0016627995,0.0017682618,0.001622785,0.0017583066,0.002197766,0.0025153467,0.0021788087,0.0012741262,0.0013828768,0.0013857377,0.0016545771,0.001401019,0.0014522787,0.002271904,0.0021067641,0.0017247758,0.002507016,0.0012031799,0.0015558834,0.0018857152,0.0020373648,0.0020998698,0.0023705796,0.0021086745,0.0017563953,0.0016161071,0.0015585023,0.0024377124,0.0014106487,0.00238065,0.002990721,0.0020276555,0.0023565402,0.0024452806,0.0016776496,0.0025017739,0.0021628265,0.0019039453,0.0017299664,0.0016531164,0.0026951807,0.0020701454,0.002066376,0.0017397519,0.0022740925,0.0031303025,0.0023892862,0.0016512698,0.0015618894,0.0021387055,0.0028915014,0.0028680486,0.002656272,0.0028985126,0.0018193502,0.0025798844,0.0029065844,0.0024233563,0.0026057174,0.0034212838,0.0028233211,0.0027593016,0.0021477037,0.0025663264,0.0021041196,0.001628266,0.0014025124,0.0015523988
ZNF610,0.0015898709,0.0013274029,0.0017903429,0.0022239897,0.002059025,0.0018912524,0.0027174193,0.0018877276,0.0018361877,0.0021935115,0.0019948229,0.0016516439,0.001891982,0.002039908,0.0012780131,0.0015142858,0.0020848531,0.0020809986,0.0015584169,0.0018850266,0.0010901858,0.002202377,0.0016639427,0.0025039758,0.0020525795,0.002317509,0.003211989,0.002270493,0.0023314562,0.0021588348,0.0020247216,0.0013858791,0.0026781384,0.001934085,0.0021897939,0.002826224,0.0020865588,0.0015558545,0.002501428,0.0016792864,0.0018217082,0.0021638952,0.0017874913,0.002007656,0.002067336,0.0018261628,0.0029165472,0.001879252,0.0036422003,0.0016536134,0.0016317636,0.0010109869,0.0017317368,0.003088209,0.0013688471,0.0016541234,0.0021558949,0.002138261,0.0017492217,0.0017138973,0.0014812811,0.0011033493,0.0010964164,0.0033348796,0.002828732,0.0015899581,0.002082317,0.0020256485,0.002698577,0.0017928871,0.0016960726,0.0018993143,0.0021215773,0.002911123,0.0022395386,0.0019704793,0.0017207342,0.001099315,0.0022598656,0.0024201924,0.0021140208,0.001775247,0.001256616,0.0023444046,0.002091795,0.0017796041,0.0013354073,0.0027223725,0.0025411106,0.0023580964,0.0018113183,0.0014711308,0.0019022212,0.0017875604,0.0022877085,0.0027244552,0.0023035456,0.0015123701,0.0019431877,0.0024276124,0.0021277806,0.0019364604,0.0023415065,0.0024372102,0.0021659927,0.0019714858,0.0021066247,0.0016897283,0.0022750178,0.0019390086,0.0014590499
ZNF613,0.0018895963,0.0025389171,0.0017718094,0.001708301,0.0016094043,0.0014227969,0.0020369492,0.0017530402,0.0015041503,0.0022300684,0.0018777,0.0018145791,0.001784336,0.0027432349,0.001571397,0.0016428704,0.0018712545,0.0027231798,0.001749758,0.0017524242,0.0018474141,0.0019105343,0.001933409,0.0018019627,0.0018784637,0.0019012545,0.002058815,0.0022714604,0.0024072006,0.0015283241,0.0019564924,0.0016472084,0.0028426605,0.0016815861,0.0020376039,0.001960308,0.0024791714,0.0020505164,0.0015199457,0.0017443241,0.0021522043,0.0017925999,0.0020398807,0.0021525782,0.0020285677,0.0015782637,0.0016432495,0.0019683258,0.0020369783,0.0017424171,0.0014785086,0.0024134438,0.0017056874,0.0016719532,0.001739261,0.0021725686,0.0015862641,0.0017290758,0.0019922496,0.0016753578,0.0014463624,0.0015455447,0.0014610752,0.002610665,0.001709326,0.0021636116,0.0016105544,0.0023033635,0.0021136748,0.001643255,0.0019024671,0.0013768137,0.0024351925,0.0021365231,0.0017531958,0.0022816493,0.0019607102,0.002289461,0.0026246249,0.0028573675,0.0029546255,0.0020655429,0.0017692284,0.0023371808,0.002195731,0.0026626433,0.0021799302,0.0017141172,0.0026800353,0.0022532935,0.0025515489,0.0019383819,0.0023188842,0.0019478652,0.0020635522,0.0026562014,0.0020810682,0.0020727394,0.0026055165,0.0025447106,0.001931778,0.0021348163,0.0022229466,0.0022413088,0.0021957853,0.0025416182,0.0019278828,0.0020278539,0.0016735708,0.0023535038,0.001659457
ZNF620,0.0019915598,0.0018745218,0.0011235692,0.0019445979,0.0017425321,0.001831461,0.001441972,0.0018996629,0.0019182604,0.0020430924,0.0018826968,0.0014078039,0.001659345,0.0022383358,0.0015506415,0.0016904349,0.0015849564,0.002231171,0.0025337136,0.0017220536,0.0026801038,0.0024741634,0.002033844,0.0024997175,0.0020005226,0.0014753462,0.0023142034,0.0015884846,0.0025475766,0.0012886354,0.0019252796,0.0016884217,0.0023969875,0.0025411292,0.0019027317,0.0024265135,0.0023360548,0.0018345611,0.002088403,0.0021389148,0.0018178194,0.0023411375,0.0022592447,0.0014822644,0.001655707,0.0023491578,0.00137721,0.0017342991,0.002329062,0.0025186553,0.0018123857,0.0021094577,0.0015765054,0.0024032157,0.0022183284,0.0017962051,0.0017699875,0.0018941308,0.0019742097,0.0017629195,0.001488657,0.0015003398,0.0020750132,0.0019074897,0.0016766416,0.0020503115,0.002245657,0.0023270417,0.002196504,0.0019678215,0.0017583274,0.0013320108,0.0026377463,0.0022708944,0.0018014082,0.0018973822,0.0018071423,0.0018433731,0.002179364,0.0016183236,0.002626661,0.0015644317,0.0012196914,0.0019379349,0.0017019174,0.0024044137,0.0015871633,0.00287342,0.0024936602,0.0027847562,0.0021309948,0.0024178962,0.0017537521,0.002778737,0.002453918,0.002028453,0.0025261398,0.0019776386,0.0024388176,0.003116615,0.002153708,0.0022804553,0.002499666,0.0018669787,0.0025360936,0.0021488108,0.0021330565,0.0015850744,0.0015778253,0.0017693604,0.0018572746
ZNF624,0.0022205375,0.001969333,0.0015940511,0.0021975145,0.0016946843,0.0023546994,0.001773997,0.0016895123,0.0021907703,0.00201064,0.0023502628,0.0015569276,0.0018405364,0.0022839902,0.0019373043,0.0018996622,0.002487249,0.001741622,0.001366079,0.0020441618,0.0015215526,0.0017537975,0.0017784903,0.0018273292,0.0027592792,0.0014685536,0.0018425499,0.0018750569,0.002030355,0.0016988397,0.0018173178,0.002068595,0.0021685027,0.0020345089,0.0017035991,0.0023590925,0.0020805013,0.0026213774,0.0018245777,0.0018890224,0.0026730797,0.0019126442,0.0018229593,0.0014820893,0.001992983,0.0023466784,0.0016609665,0.0018947263,0.0023137105,0.0018503021,0.0011904096,0.002034648,0.0014230588,0.0017445817,0.0016491956,0.0017847802,0.0019515335,0.002251113,0.0022071854,0.0026155142,0.0019876703,0.0013030372,0.0014217558,0.001681173,0.0020708987,0.002689909,0.002475862,0.0022801978,0.0021081073,0.0013517961,0.0017694577,0.0017290189,0.0024091937,0.0023557798,0.0015335908,0.002115856,0.0026562565,0.001687868,0.0022917623,0.0018129954,0.0020734675,0.0014341659,0.0022659688,0.0017689574,0.001965796,0.002380329,0.0014260816,0.002371613,0.0027582636,0.0022324214,0.0019206081,0.0016257941,0.0021330162,0.0026318054,0.002086707,0.0024208534,0.0028985527,0.002202257,0.002591349,0.0028341066,0.002539992,0.00212325,0.0025342505,0.0019084227,0.0021283447,0.0019826968,0.0023458549,0.0020839327,0.0016802393,0.0012862685,0.0019865036
ZNF626,0.0012963198,0.00191269,0.0021156734,0.0019566752,0.0010785139,0.0025647937,0.0013757932,0.0009126761,0.003036749,0.0018082315,0.0026923704,0.0017260419,0.0026183282,0.003757257,0.001165559,0.0008160292,0.001526937,0.0024662062,0.0009000363,0.0012147743,0.0014203505,0.0037217836,0.0017829599,0.0011151548,0.0018330364,0.0022170194,0.0015727816,0.002391127,0.0018443775,0.0016556308,0.0018396572,0.0014202693,0.005525297,0.0022313478,0.00090224575,0.0019916864,0.0010818458,0.0011480435,0.0018430982,0.0018421897,0.0015873461,0.0033672831,0.0016197347,0.002325976,0.002132891,0.002063998,0.001362928,0.0015722514,0.0017933418,0.0016966533,0.0014884301,0.0011860768,0.0010479987,0.0015274,0.00092247414,0.0016201447,0.0016844237,0.0012161119,0.0017008547,0.0014206594,0.0016509109,0.0010767207,0.0016434266,0.0022753205,0.002119185,0.0018105247,0.0018981148,0.0020098109,0.0025837636,0.001090399,0.0032806527,0.000994505,0.0030931726,0.0024571116,0.001589426,0.0034863949,0.0018286785,0.0021007403,0.003131682,0.0020291037,0.0013675787,0.0015780356,0.0018750184,0.0024769215,0.002244181,0.0015862853,0.001617255,0.0025307834,0.0024454358,0.0011852187,0.0020690223,0.002800486,0.001571245,0.006377196,0.0015861331,0.0017003505,0.0041365516,0.002340283,0.0051115067,0.0027699864,0.00257969,0.0022968901,0.0033309746,0.0024179025,0.0018332393,0.0022489214,0.0015196792,0.0015368889,0.001725132,0.0013088214,0.001506891
ZNF639,0.0019490527,0.0016726981,0.0016761137,0.0020536273,0.001702731,0.00191101,0.0015142439,0.0017007593,0.0021212872,0.0019898878,0.0019145161,0.00158963,0.0020780351,0.0016694885,0.0019314851,0.0017599611,0.0015993787,0.0014411833,0.0018236915,0.0017602902,0.0015686997,0.0018490272,0.0021886427,0.0021217484,0.0025271492,0.0015501829,0.0016277273,0.0017392611,0.0027662024,0.0015671132,0.0018708014,0.00219275,0.0017155345,0.0020135897,0.0018377707,0.0019750274,0.0016197247,0.0020095706,0.0017266528,0.0021795926,0.0021362372,0.0016631082,0.0016701367,0.001417774,0.0017929095,0.0019094597,0.0017183359,0.0018254507,0.0012775606,0.0017251716,0.001166704,0.0014321993,0.001136079,0.0021150976,0.0014757414,0.0013228876,0.0019125087,0.0014418156,0.0019681158,0.0019652613,0.0014652725,0.0013789152,0.0016654286,0.0020006387,0.0021743479,0.002702657,0.0019405838,0.00234765,0.0020410297,0.001442026,0.0011834957,0.0013053872,0.0025952905,0.003354506,0.0013907839,0.0025111155,0.0027576208,0.0015774189,0.0024394593,0.0018008299,0.0018277048,0.0013999369,0.0022384773,0.0029559007,0.0018633212,0.001964978,0.0017708811,0.0026668913,0.003103346,0.0024829751,0.0014330163,0.0018816931,0.0018038308,0.003442217,0.0022902486,0.0021581084,0.0036609725,0.0022980985,0.0030512032,0.0039008628,0.0033456273,0.0029608945,0.0030676327,0.0027624613,0.0026475484,0.0022085577,0.0029258775,0.0020932828,0.00227209,0.0017401471,0.0016109747
ZNF660,0.0014081667,0.0017333362,0.0015285657,0.0012424545,0.0016133628,0.0019314683,0.002582193,0.0023992907,0.0028116088,0.001635604,0.0022428085,0.0018180565,0.0018389896,0.0016516857,0.0025219244,0.0020879053,0.0020205365,0.0017479383,0.0020333496,0.0028680295,0.0018913314,0.0026541208,0.0019100668,0.0022241548,0.0018191341,0.001962457,0.0021550434,0.0021556036,0.0020356711,0.001409494,0.0013346692,0.0014735359,0.0026176039,0.0020750957,0.0013115833,0.0021534679,0.0015047125,0.0020077592,0.0020517956,0.002817186,0.0014174391,0.0025506339,0.0017163457,0.0021151758,0.0016502583,0.0022664885,0.0019238179,0.0019783147,0.0017910106,0.0029409875,0.002110913,0.0013362556,0.0020623745,0.0011258932,0.0016332425,0.0014033437,0.00236167,0.0020123483,0.0028772699,0.002439346,0.00266246,0.0019349721,0.0016112763,0.0020769804,0.0019118565,0.0026482486,0.0020704868,0.0017929451,0.0020623568,0.0017784503,0.0022426054,0.0022290996,0.0016077558,0.0021964218,0.002361197,0.0019917917,0.0015793061,0.0024431224,0.0017742888,0.0022050529,0.0015613859,0.0021198043,0.0019989526,0.0012554815,0.0019461197,0.002623084,0.0018569834,0.0023103093,0.0023306813,0.0016130044,0.0017088377,0.0024549589,0.0024002006,0.0024612157,0.0026338026,0.0018971141,0.001963345,0.0019445074,0.0023805478,0.0021482997,0.0017070664,0.002541996,0.002640699,0.0018671498,0.0020197649,0.0017814812,0.0017139233,0.0023707368,0.0017462281,0.0016154174,0.0016940484
ZNF703,0.0006517191,0.003483695,0.003439089,0.0016979371,0.0018851826,0.003981204,0.0016541816,0.0012845729,0.0026051814,0.0033164928,0.0012599047,0.0030790565,0.0012934867,0.0016085869,0.0021642246,0.002195591,0.001203492,0.0019784672,0.0037189885,0.0024506461,0.0028635059,0.0013508467,0.0019302728,0.0014843085,0.0021128994,0.0023647335,0.001378206,0.0016738673,0.0029875275,0.0038542722,0.0008691905,0.0010341707,0.002718935,0.0014723684,0.002417111,0.001813827,0.0027802107,0.0025929096,0.0022707307,0.0016487164,0.0031283442,0.0018840375,0.0021665087,0.0057996647,0.004959283,0.0018437142,0.001061752,0.0014771122,0.0010938812,0.0028734554,0.0028871319,0.002612217,0.0022966256,0.0017276176,0.0032733968,0.004708147,0.0010127964,0.002797677,0.002580937,0.0017768962,0.0011672868,0.0014474888,0.0020595598,0.0010804373,0.0016527277,0.0013398181,0.0014289505,0.0013005072,0.00084726483,0.0015564306,0.0028281917,0.0022905075,0.002053468,0.0009221741,0.0019040204,0.0031845341,0.0007849059,0.0032658507,0.0014582045,0.0037576556,0.00132936,0.0014146428,0.0012099469,0.001965988,0.001076305,0.0010606053,0.001854034,0.0013584172,0.0010626565,0.002179496,0.0017673122,0.002247883,0.0026994257,0.0012646297,0.002100351,0.0010255749,0.000792193,0.0023908224,0.00081941905,0.0016365305,0.0011274461,0.001517256,0.0009767669,0.0018445689,0.001033309,0.0013643726,0.0012801971,0.0027959517,0.002292855,0.00164261,0.0014902243
ZNF708,0.0019292841,0.0019376553,0.001502237,0.0030952957,0.0016779838,0.0020447634,0.0016831334,0.0011054007,0.0015772432,0.0027161196,0.0018184193,0.0017090765,0.0017887375,0.0020006087,0.0010538506,0.002236289,0.0014820842,0.0016244246,0.0012098416,0.0015991596,0.0017227486,0.0022786977,0.0016795832,0.0014345932,0.0019713265,0.0026854079,0.0012889927,0.0033191745,0.002346104,0.001872685,0.0019991095,0.0018060674,0.0030876829,0.0018866548,0.0014442643,0.0018922118,0.0014007731,0.0023281972,0.0018426359,0.0016927677,0.001860117,0.0026553043,0.0021240325,0.0015987037,0.0016912541,0.0016231595,0.001641355,0.0017537072,0.003024438,0.0013298044,0.0015069088,0.0016490917,0.0019042101,0.0015311182,0.0012447819,0.0020976881,0.0014132643,0.0017542525,0.0031769134,0.0022944114,0.00091242144,0.0013639037,0.0016113453,0.0022770707,0.0022512183,0.002922122,0.003087998,0.0022909548,0.0021714433,0.0014420978,0.0015260568,0.0012020532,0.003661518,0.0028649634,0.0019206976,0.001753677,0.0022153251,0.0022055272,0.0029025162,0.0013417894,0.0016822506,0.0013400245,0.0011580413,0.0026671283,0.0014310814,0.001992161,0.0013722355,0.0018551336,0.00267377,0.0019738888,0.002047958,0.0013960387,0.0015022571,0.0047027785,0.0016379694,0.0017397294,0.0030353575,0.0036163416,0.0039756247,0.0035658993,0.0038396758,0.0026059484,0.0026171508,0.0017308624,0.0020455725,0.0019197932,0.0023901965,0.0013550125,0.0010223206,0.0013586226,0.0016613997
